"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"3198",7040,151.226958442447,-33.9313973204271,10.5,-1.29999995231628,9.89999961853027,0,98.6,80,15493,-11207,"2016-08-25 14:08:18","10 ms loop long",10,173.630051,9.9849883486623
"3202",7044,151.227398002838,-33.9314484008193,10.5,-1.5,9.89999961853027,0.200000002980232,99.7,80,15623,-9325,"2016-08-25 14:08:22","10 ms loop long",10,145.684475,10.0149883898131
"3205",7047,151.22772286599,-33.9314899705926,10.3000001907349,-1.10000002384186,9.89999961853027,0.100000001490116,99.8,80,15539,-9706,"2016-08-25 14:08:25","10 ms loop long",10,150.821534,9.96142522431653
"3206",7048,151.227830347424,-33.9315004747141,10.1999998092651,-1.29999995231628,9.89999961853027,0,99.9,80,15587,-8905,"2016-08-25 14:08:26","10 ms loop long",10,138.802235,9.9849883486623
"3207",7049,151.227935834224,-33.9315130320799,10.1999998092651,-1.29999995231628,9.89999961853027,0,99.8,80,15542,-9389,"2016-08-25 14:08:27","10 ms loop long",10,145.923838,9.9849883486623
"3208",7050,151.228043944382,-33.9315249422078,10.1999998092651,-1.20000004768372,10,0.100000001490116,99.8,80,15617,-8822,"2016-08-25 14:08:28","10 ms loop long",10,137.773174,10.0722390814922
"3209",7051,151.228151753721,-33.9315361465276,10.1999998092651,-1.20000004768372,9.89999961853027,0.200000002980232,99.5,80,15580,-8597,"2016-08-25 14:08:29","10 ms loop long",10,133.94126,9.97446703150261
"3210",7052,151.228258566872,-33.9315473561548,10,-1.39999997615814,9.89999961853027,0,99.6,78,15560,-9249,"2016-08-25 14:08:30","10 ms loop long",10,143.91444,9.99849950643307
"3211",7053,151.228365839526,-33.9315610925279,10,-1.39999997615814,10,0,100,78,15496,-11078,"2016-08-25 14:08:31","10 ms loop long",10,171.664688,10.0975244457858
"3212",7054,151.22847444696,-33.9315741587734,9.89999961853027,-1.39999997615814,10,0,99.3,78,15516,-10008,"2016-08-25 14:08:32","10 ms loop long",10,155.284128,10.0975244457858
"3213",7055,151.228583036485,-33.9315873844272,9.89999961853027,-1.5,9.89999961853027,-0.100000001490116,99.4,78,15516,-10008,"2016-08-25 14:08:33","10 ms loop long",10,155.284128,10.0134905226498
"3214",7056,151.228691102148,-33.9315990538056,10.1000003814697,-1.29999995231628,9.89999961853027,-0.100000001490116,98.8,78,15465,-10810,"2016-08-25 14:08:34","10 ms loop long",10,167.17665,9.98548908783239
"3216",7058,151.228904685671,-33.9316225376565,10,-1.5,9.80000019073486,0,99.5,78,15597,-8018,"2016-08-25 14:08:36","10 ms loop long",10,125.056746,9.91413151710241
"3230",7072,151.228892640575,-33.9316204284552,9.60000038146973,1.10000002384186,-8.89999961853027,0,-83.6,78,15282,-13263,"2016-08-25 14:08:50","10 ms loop long",10,202.685166,8.96771951291358
"3234",7076,151.228478295608,-33.9315736636578,9.80000019073486,1.29999995231628,-9.89999961853027,0,-81.1,78,15409,-10245,"2016-08-25 14:08:54","10 ms loop long",10,157.865205,9.9849883486623
"3235",7077,151.22836990683,-33.9315618255185,9.80000019073486,1.20000004768372,-10,0,-81.5,77,15425,-10123,"2016-08-25 14:08:55","10 ms loop long",10,156.147275,10.0717426552926
"3236",7078,151.228260637802,-33.9315508742045,9.69999980926514,1.20000004768372,-10,0,-81.3,77,15425,-9468,"2016-08-25 14:08:56","10 ms loop long",10,146.0439,10.0717426552926
"3237",7079,151.228152167411,-33.9315399734079,9.69999980926514,1.29999995231628,-9.89999961853027,-0.200000002980232,-81.3,77,15475,-8912,"2016-08-25 14:08:57","10 ms loop long",10,137.9132,9.9869911547029
"3238",7080,151.228044349291,-33.9315274332972,9.80000019073486,1.5,-9.89999961853027,-0.100000001490116,-81.9,77,15476,-8544,"2016-08-25 14:08:58","10 ms loop long",10,132.226944,10.0134905226498
"3241",7083,151.227724920006,-33.9314886512635,9.89999961853027,1.29999995231628,-10,-0.100000001490116,-81.3,77,15448,-9145,"2016-08-25 14:09:01","10 ms loop long",10,141.27196,10.0846417822509
"3242",7084,151.227616507436,-33.9314757066397,9.80000019073486,1.39999997615814,-10,0,-82.1,77,15432,-10083,"2016-08-25 14:09:02","10 ms loop long",10,155.600856,10.0975244457858
"3243",7085,151.227509242949,-33.9314629213265,9.80000019073486,1.20000004768372,-9.89999961853027,-0.200000002980232,-81,77,15486,-8706,"2016-08-25 14:09:03","10 ms loop long",10,134.821116,9.97446703150261
"3246",7088,151.227190337211,-33.931425804182,10,1.39999997615814,-9.80000019073486,0.200000002980232,-82,77,15515,-8153,"2016-08-25 14:09:06","10 ms loop long",10,126.493795,9.90151522105774
"3247",7089,151.22707222792,-33.9314118292891,9.89999961853027,1.39999997615814,-9.80000019073486,0.100000001490116,-81.6,77,15464,-9414,"2016-08-25 14:09:07","10 ms loop long",10,145.578096,9.90000018545172
"3249",7091,151.226871169413,-33.9313881234294,9.89999961853027,1.10000002384186,-8.89999961853027,-0.300000011920929,-83.1,77,15290,-12424,"2016-08-25 14:09:09","10 ms loop long",10,189.96296,8.9727361083141
"3260",7102,151.227112037642,-33.9314214657498,10.1000003814697,-1.60000002384186,9.80000019073486,-0.100000001490116,97.3,76,15334,-10870,"2016-08-25 14:09:20","10 ms loop long",10,166.68058,9.93025698635213
"3262",7104,151.22732882186,-33.9314466534402,10.1999998092651,-1.60000002384186,9.80000019073486,0,97.5,76,15452,-7926,"2016-08-25 14:09:22","10 ms loop long",10,122.472552,9.92975346192932
"3263",7105,151.227435479773,-33.9314608165737,10,-1.5,9.89999961853027,0,97.8,76,15461,-8518,"2016-08-25 14:09:23","10 ms loop long",10,131.696798,10.0129911838021
"3266",7108,151.227764251514,-33.9314982329699,10,-1.29999995231628,9.89999961853027,0.100000001490116,98.2,76,15436,-8635,"2016-08-25 14:09:26","10 ms loop long",10,133.28986,9.98548908783239
"3267",7109,151.227871783549,-33.9315105225233,10,-1.39999997615814,9.89999961853027,0,98,76,15436,-8635,"2016-08-25 14:09:27","10 ms loop long",10,133.28986,9.99849950643307
"3268",7110,151.227979599645,-33.9315227437996,10,-1.29999995231628,9.89999961853027,0,98,76,15378,-9700,"2016-08-25 14:09:28","10 ms loop long",10,149.1666,9.9849883486623
"3269",7111,151.228086898534,-33.931534254579,10,-1.39999997615814,9.89999961853027,0.100000001490116,98,76,15421,-9166,"2016-08-25 14:09:29","10 ms loop long",10,141.348886,9.9989995689789
"3270",7112,151.228193981217,-33.9315461882037,10,-1.29999995231628,9.89999961853027,0,98.4,76,15401,-9017,"2016-08-25 14:09:30","10 ms loop long",10,138.870817,9.9849883486623
"3272",7114,151.228409049409,-33.931568098469,10.1000003814697,-1.39999997615814,9.89999961853027,0,97.8,76,15357,-10010,"2016-08-25 14:09:32","10 ms loop long",10,153.72357,9.99849950643307
"3273",7115,151.228515612776,-33.9315809274265,10.1000003814697,-1.39999997615814,9.80000019073486,0.100000001490116,98,75,15378,-9459,"2016-08-25 14:09:33","10 ms loop long",10,145.460502,9.90000018545172
"3274",7116,151.22862380819,-33.9315929275794,10,-1.5,9.89999961853027,0,97.4,75,15380,-9906,"2016-08-25 14:09:34","10 ms loop long",10,152.35428,10.0129911838021
"3277",7119,151.228945221894,-33.9316267604377,10,-1.60000002384186,9.80000019073486,0,97.3,75,15409,-8850,"2016-08-25 14:09:37","10 ms loop long",10,136.36965,9.92975346192932
"3287",7129,151.228954856791,-33.9316298775889,9.80000019073486,1.5,-7.90000009536743,0,-79.8,75,15275,-10594,"2016-08-25 14:09:47","10 ms loop long",10,161.82335,8.04114429088332
"3290",7132,151.228647036709,-33.931593624043,9.69999980926514,1.39999997615814,-9.80000019073486,-0.100000001490116,-81.6,75,15291,-10625,"2016-08-25 14:09:50","10 ms loop long",10,162.466875,9.90000018545172
"3292",7134,151.228430661046,-33.9315706478978,9.69999980926514,1.39999997615814,-10,0,-81.3,74,15341,-9488,"2016-08-25 14:09:52","10 ms loop long",10,145.555408,10.0975244457858
"3293",7135,151.228322844883,-33.9315586880067,9.69999980926514,1.29999995231628,-9.89999961853027,-0.100000001490116,-80.4,74,15366,-9212,"2016-08-25 14:09:53","10 ms loop long",10,141.551592,9.98548908783239
"3295",7137,151.228108372706,-33.9315347597296,9.69999980926514,1.39999997615814,-9.80000019073486,-0.100000001490116,-80.9,74,15371,-9265,"2016-08-25 14:09:55","10 ms loop long",10,142.412315,9.90000018545172
"3296",7138,151.228001188129,-33.9315219097098,9.80000019073486,1.29999995231628,-9.89999961853027,-0.100000001490116,-80.5,74,15371,-9265,"2016-08-25 14:09:56","10 ms loop long",10,142.412315,9.98548908783239
"3297",7139,151.227892673244,-33.9315086563967,9.69999980926514,1.39999997615814,-9.89999961853027,-0.100000001490116,-81.3,74,15333,-9786,"2016-08-25 14:09:57","10 ms loop long",10,150.048738,9.9989995689789
"3299",7141,151.227678369825,-33.9314829814411,9.80000019073486,1.29999995231628,-9.89999961853027,-0.200000002980232,-80.6,74,15412,-8605,"2016-08-25 14:09:59","10 ms loop long",10,132.62026,9.9869911547029
"3301",7143,151.227464667747,-33.9314560433181,9.60000038146973,1.39999997615814,-10,-0.100000001490116,-81.3,74,15357,-8987,"2016-08-25 14:10:01","10 ms loop long",10,138.013359,10.0980196045334
"3302",7144,151.227356262498,-33.931443573089,9.80000019073486,1.10000002384186,-10,-0.200000002980232,-80.8,74,15336,-9554,"2016-08-25 14:10:02","10 ms loop long",10,146.520144,10.0623059014147
"3303",7145,151.227247814954,-33.9314323203154,9.80000019073486,1.20000004768372,-9.89999961853027,0,-81.3,74,15273,-10824,"2016-08-25 14:10:03","10 ms loop long",10,165.314952,9.97246171019676
"3304",7146,151.22714084597,-33.9314206694268,9.69999980926514,1.29999995231628,-9.89999961853027,0,-81.6,74,15354,-9468,"2016-08-25 14:10:04","10 ms loop long",10,145.371672,9.9849883486623
"3305",7147,151.227033055034,-33.931408454583,9.80000019073486,1.20000004768372,-10,-0.200000002980232,-81.3,74,15362,-8960,"2016-08-25 14:10:05","10 ms loop long",10,137.64352,10.0737282133098
"3315",7157,151.22686100536,-33.9313876815044,9.89999961853027,-1.10000002384186,5.90000009536743,0,97.1,73,15183,-11601,"2016-08-25 14:10:15","10 ms loop long",10,176.137983,6.00166653337119
"3316",7158,151.226939198332,-33.9313999341649,10,-1.5,7.90000009536743,0,97.9,73,15183,-11601,"2016-08-25 14:10:16","10 ms loop long",10,176.137983,8.04114429088332
"3319",7161,151.227253484453,-33.931437351318,10.3000001907349,-1.20000004768372,9.89999961853027,0.100000001490116,97.2,73,15295,-9111,"2016-08-25 14:10:19","10 ms loop long",10,139.352745,9.97296307832524
"3320",7162,151.227360596165,-33.9314479968475,10.1000003814697,-1.29999995231628,9.89999961853027,0.100000001490116,98.3,73,15353,-7822,"2016-08-25 14:10:20","10 ms loop long",10,120.091166,9.98548908783239
"3321",7163,151.227468172352,-33.9314600282942,10.1999998092651,-1.39999997615814,9.89999961853027,0.100000001490116,98.8,73,15353,-7822,"2016-08-25 14:10:21","10 ms loop long",10,120.091166,9.9989995689789
"3322",7164,151.227575819934,-33.9314723248887,10.1999998092651,-1.29999995231628,9.89999961853027,0.100000001490116,98.9,73,15349,-8366,"2016-08-25 14:10:22","10 ms loop long",10,128.409734,9.98548908783239
"3323",7165,151.227682807647,-33.9314845211492,10.1000003814697,-1.39999997615814,10,0.100000001490116,98,73,15349,-8366,"2016-08-25 14:10:23","10 ms loop long",10,128.409734,10.0980196045334
"3325",7167,151.22790036325,-33.931511317203,10.1999998092651,-1.39999997615814,9.80000019073486,0.100000001490116,97.6,73,15195,-10565,"2016-08-25 14:10:25","10 ms loop long",10,160.535175,9.90000018545172
"3327",7169,151.228113894207,-33.9315363450775,10.1000003814697,-1.39999997615814,9.80000019073486,0.200000002980232,98,72,15315,-8608,"2016-08-25 14:10:27","10 ms loop long",10,131.83152,9.90151522105774
"3328",7170,151.228221285453,-33.9315492824312,10.1000003814697,-1.39999997615814,9.89999961853027,0,97.6,72,15323,-8373,"2016-08-25 14:10:28","10 ms loop long",10,128.299479,9.99849950643307
"3329",7171,151.228328574812,-33.9315604177031,10.1999998092651,-1.29999995231628,9.89999961853027,0.100000001490116,98,72,15306,-9133,"2016-08-25 14:10:29","10 ms loop long",10,139.789698,9.98548908783239
"3330",7172,151.228435122075,-33.9315723219178,10.1000003814697,-1.39999997615814,9.80000019073486,0.100000001490116,98,72,15306,-9133,"2016-08-25 14:10:30","10 ms loop long",10,139.789698,9.90000018545172
"3331",7173,151.228542466243,-33.9315850239126,10.1000003814697,-1.39999997615814,9.89999961853027,0,98.2,72,15317,-9032,"2016-08-25 14:10:31","10 ms loop long",10,138.343144,9.99849950643307
"3332",7174,151.228650365569,-33.9315970751612,10.1000003814697,-1.29999995231628,9.89999961853027,0,97.9,72,15294,-9266,"2016-08-25 14:10:32","10 ms loop long",10,141.714204,9.9849883486623
"3334",7176,151.228862250621,-33.9316221274676,10.1999998092651,-1.39999997615814,9.89999961853027,0.100000001490116,97.9,72,15275,-9210,"2016-08-25 14:10:34","10 ms loop long",10,140.68275,9.9989995689789
"3335",7177,151.228969461677,-33.9316357290382,10.1999998092651,-1.39999997615814,9.80000019073486,0.100000001490116,98.3,72,15275,-9210,"2016-08-25 14:10:35","10 ms loop long",10,140.68275,9.90000018545172
"3350",7192,151.228402666761,-33.9315691080122,9.69999980926514,1.39999997615814,-10,0,-81,71,15174,-10286,"2016-08-25 14:10:50","10 ms loop long",10,156.079764,10.0975244457858
"3351",7193,151.228295537261,-33.9315561808407,9.69999980926514,1.60000002384186,-9.80000019073486,-0.100000001490116,-81.1,71,15237,-9175,"2016-08-25 14:10:51","10 ms loop long",10,139.799475,9.93025698635213
"3352",7194,151.228189483637,-33.9315422473856,9.80000019073486,1.5,-9.80000019073486,-0.100000001490116,-80.4,71,15264,-8991,"2016-08-25 14:10:52","10 ms loop long",10,137.238624,9.91463583490091
"3353",7195,151.228081679537,-33.9315292498408,9.89999961853027,1.5,-9.80000019073486,-0.100000001490116,-81.1,71,15231,-9226,"2016-08-25 14:10:53","10 ms loop long",10,140.521206,9.91463583490091
"3354",7196,151.227974565469,-33.9315158085451,9.89999961853027,1.5,-9.89999961853027,0,-80.8,71,15174,-10137,"2016-08-25 14:10:54","10 ms loop long",10,153.818838,10.0129911838021
"3355",7197,151.227866906806,-33.9315029515313,9.89999961853027,1.29999995231628,-9.89999961853027,0,-80.7,71,15214,-9563,"2016-08-25 14:10:55","10 ms loop long",10,145.491482,9.9849883486623
"3356",7198,151.227758219831,-33.9314904139082,9.89999961853027,1.29999995231628,-10,-0.100000001490116,-81.4,71,15167,-10639,"2016-08-25 14:10:56","10 ms loop long",10,161.361713,10.0846417822509
"3358",7200,151.227546014702,-33.9314668583732,9.89999961853027,1.20000004768372,-9.89999961853027,0,-80.4,71,15292,-8189,"2016-08-25 14:10:58","10 ms loop long",10,125.226188,9.97246171019676
"3360",7202,151.227331889793,-33.9314424106912,9.89999961853027,1.29999995231628,-9.89999961853027,0,-80.8,70,15213,-9361,"2016-08-25 14:11:00","10 ms loop long",10,142.408893,9.9849883486623
"3361",7203,151.22722369939,-33.9314296155891,9.80000019073486,1.39999997615814,-9.89999961853027,0,-81,70,15213,-9299,"2016-08-25 14:11:01","10 ms loop long",10,141.465687,9.99849950643307
"3362",7204,151.227115917633,-33.9314173495246,9.69999980926514,1.29999995231628,-9.89999961853027,-0.100000001490116,-80.7,70,15213,-9299,"2016-08-25 14:11:02","10 ms loop long",10,141.465687,9.98548908783239
"3363",7205,151.227008546972,-33.9314059986763,9.80000019073486,1.29999995231628,-9.89999961853027,-0.100000001490116,-80.9,70,15219,-9440,"2016-08-25 14:11:03","10 ms loop long",10,143.66736,9.98548908783239
"3366",7208,151.226764766656,-33.9313802507098,9.60000038146973,0.300000011920929,-3,0,-81.7,70,15266,-8561,"2016-08-25 14:11:06","10 ms loop long",10,130.692226,3.01496268752244
"3374",7216,151.226935334289,-33.9313959742775,9.80000019073486,-1.5,7.80000019073486,-0.100000001490116,96,70,15145,-10232,"2016-08-25 14:11:14","10 ms loop long",10,154.96364,7.94355103060098
"3381",7223,151.227664557704,-33.9314827789088,10.1000003814697,-1.5,9.80000019073486,0.200000002980232,98.2,69,15174,-8659,"2016-08-25 14:11:21","10 ms loop long",10,131.391666,9.91614863440416
"3383",7225,151.227882555238,-33.9315087973631,10.1000003814697,-1.60000002384186,9.89999961853027,-0.200000002980232,96.5,69,15196,-9414,"2016-08-25 14:11:23","10 ms loop long",10,143.055144,10.0304532561787
"3384",7226,151.227988831863,-33.9315213817131,10.3000001907349,-1.39999997615814,9.89999961853027,0.200000002980232,98.1,69,15117,-11407,"2016-08-25 14:11:24","10 ms loop long",10,172.439619,10.0004996065864
"3385",7227,151.228096135207,-33.9315324815572,10.3000001907349,-1.20000004768372,9.89999961853027,0,97.9,69,15226,-8993,"2016-08-25 14:11:25","10 ms loop long",10,136.927418,9.97246171019676
"3386",7228,151.228203357423,-33.9315439155602,10.3000001907349,-1.29999995231628,9.89999961853027,0.200000002980232,97.5,69,15121,-9768,"2016-08-25 14:11:26","10 ms loop long",10,147.701928,9.9869911547029
"3387",7229,151.228310345908,-33.931558344149,10.1000003814697,-1.60000002384186,9.89999961853027,0,97.1,69,15153,-9877,"2016-08-25 14:11:27","10 ms loop long",10,149.666181,10.0284591300555
"3389",7231,151.228526948674,-33.9315857445455,10.1000003814697,-1.39999997615814,10,0,97,69,15179,-9521,"2016-08-25 14:11:29","10 ms loop long",10,144.519259,10.0975244457858
"3390",7232,151.228634992641,-33.9315972132813,10.1000003814697,-1.20000004768372,10,0.100000001490116,98.6,69,15194,-8633,"2016-08-25 14:11:30","10 ms loop long",10,131.169802,10.0722390814922
"3391",7233,151.228742045513,-33.931609960007,10.1999998092651,-1.5,9.89999961853027,0,97.2,69,15250,-8167,"2016-08-25 14:11:31","10 ms loop long",10,124.54675,10.0129911838021
"3406",7248,151.228634560771,-33.9315927203796,9.89999961853027,1.20000004768372,-9.89999961853027,-0.100000001490116,-80.9,68,15043,-11347,"2016-08-25 14:11:46","10 ms loop long",10,170.692921,9.97296307832524
"3408",7250,151.228420691319,-33.9315669396289,9.80000019073486,1.5,-9.80000019073486,0,-79.5,68,15117,-9744,"2016-08-25 14:11:48","10 ms loop long",10,147.300048,9.91413151710241
"3414",7256,151.227794271905,-33.9314975396196,9.60000038146973,1.29999995231628,-10,-0.200000002980232,-81.2,67,15068,-10532,"2016-08-25 14:11:54","10 ms loop long",10,158.696176,10.0861290829145
"3415",7257,151.227676953449,-33.931484252166,9.60000038146973,1.5,-9.80000019073486,0,-81,67,15141,-8518,"2016-08-25 14:11:55","10 ms loop long",10,128.971038,9.91413151710241
"3416",7258,151.227570079698,-33.9314717211955,9.69999980926514,1.39999997615814,-9.89999961853027,-0.100000001490116,-80.6,67,15141,-8518,"2016-08-25 14:11:56","10 ms loop long",10,128.971038,9.9989995689789
"3417",7259,151.227462487844,-33.9314588479003,9.69999980926514,1.39999997615814,-10,-0.200000002980232,-80.9,67,15041,-10122,"2016-08-25 14:11:57","10 ms loop long",10,152.245002,10.0995049351161
"3418",7260,151.227353505249,-33.931446190074,9.69999980926514,1.39999997615814,-10,0,-81.6,67,15079,-10030,"2016-08-25 14:11:58","10 ms loop long",10,151.24237,10.0975244457858
