id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
3931,151.228504566957,-33.9313909442139,10.1000003814697,2.90000009536743,2.90000009536743,2.90000009536743,26,14440,-9970,"2016-08-17 15:03:48","max loop slow speed test2"
3932,151.228512291377,-33.9313647972257,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14425,-10505,"2016-08-17 15:03:49","max loop slow speed test2"
3933,151.228519195839,-33.9313385242109,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14408,-10684,"2016-08-17 15:03:50","max loop slow speed test2"
3934,151.228527032746,-33.931312298792,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14413,-10469,"2016-08-17 15:03:51","max loop slow speed test2"
3935,151.228535090241,-33.9312865673487,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14419,-10226,"2016-08-17 15:03:52","max loop slow speed test2"
3936,151.22854287479,-33.9312603514911,10,3,3,3,26,14419,-10226,"2016-08-17 15:03:53","max loop slow speed test2"
3937,151.228550800712,-33.9312339032234,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14428,-10154,"2016-08-17 15:03:54","max loop slow speed test2"
3938,151.228558153673,-33.9312081536731,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14431,-10049,"2016-08-17 15:03:55","max loop slow speed test2"
3939,151.22856534386,-33.9311825269033,10,2.90000009536743,2.90000009536743,2.90000009536743,26,14422,-10302,"2016-08-17 15:03:56","max loop slow speed test2"
3940,151.228571312417,-33.9311558586131,10,3,3,3,26,14424,-10061,"2016-08-17 15:03:57","max loop slow speed test2"
3941,151.228577568682,-33.9311283961623,10.1000003814697,3,3,3,26,14422,-10224,"2016-08-17 15:03:58","max loop slow speed test2"
3942,151.228584230287,-33.9311021205978,10,2.79999995231628,2.79999995231628,2.79999995231628,25,14418,-10355,"2016-08-17 15:03:59","max loop slow speed test2"
3943,151.228591391433,-33.931076417809,9.89999961853027,2.79999995231628,2.79999995231628,2.79999995231628,25,14417,-10215,"2016-08-17 15:04:00","max loop slow speed test2"
3944,151.228598833942,-33.9310502013821,9.89999961853027,2.79999995231628,2.79999995231628,2.79999995231628,25,14412,-10431,"2016-08-17 15:04:01","max loop slow speed test2"
3945,151.228606564454,-33.9310242434864,10,2.90000009536743,2.90000009536743,2.90000009536743,25,14427,-10063,"2016-08-17 15:04:02","max loop slow speed test2"
3946,151.228613055094,-33.9309976508766,9.89999961853027,2.90000009536743,2.90000009536743,2.90000009536743,25,14439,-9794,"2016-08-17 15:04:03","max loop slow speed test2"
3947,151.228617541812,-33.9309704780763,9.89999961853027,2.90000009536743,2.90000009536743,2.90000009536743,25,14432,-9712,"2016-08-17 15:04:04","max loop slow speed test2"
3948,151.228623989075,-33.9309437496693,9.89999961853027,2.79999995231628,2.79999995231628,2.79999995231628,25,14425,-10086,"2016-08-17 15:04:05","max loop slow speed test2"
3949,151.22863076831,-33.9309200873712,10,1.60000002384186,1.60000002384186,1.60000002384186,25,14425,-10086,"2016-08-17 15:04:06","max loop slow speed test2"
3950,151.228631287232,-33.9309148455429,10.1000003814697,0.200000002980232,0.200000002980232,0.200000002980232,25,14417,-10071,"2016-08-17 15:04:07","max loop slow speed test2"
3951,151.228630957967,-33.9309167121412,10.1000003814697,-0.200000002980232,-0.200000002980232,-0.200000002980232,25,14417,-10297,"2016-08-17 15:04:08","max loop slow speed test2"
3952,151.228633068199,-33.9309184036071,10.1999998092651,-0.5,-0.5,-0.5,25,14379,-11296,"2016-08-17 15:04:09","max loop slow speed test2"
3953,151.228630041855,-33.9309335282607,10,-2.5,-2.5,-2.5,25,14370,-11480,"2016-08-17 15:04:10","max loop slow speed test2"
3954,151.228621319016,-33.9309631374642,10,-3,-3,-3,25,14375,-11345,"2016-08-17 15:04:11","max loop slow speed test2"
3955,151.228615003848,-33.9309908326227,9.89999961853027,-2.79999995231628,-2.79999995231628,-2.79999995231628,25,14321,-12331,"2016-08-17 15:04:12","max loop slow speed test2"
3956,151.228608181872,-33.9310167105114,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,25,14382,-11612,"2016-08-17 15:04:13","max loop slow speed test2"
3957,151.22859947234,-33.9310438595726,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,25,14382,-11612,"2016-08-17 15:04:14","max loop slow speed test2"
3958,151.228591975951,-33.9310710743348,9.69999980926514,-3,-3,-3,24,14368,-10879,"2016-08-17 15:04:15","max loop slow speed test2"
3959,151.228584434495,-33.9310976461549,9.69999980926514,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14375,-11150,"2016-08-17 15:04:16","max loop slow speed test2"
3960,151.228577070473,-33.9311235129085,9.69999980926514,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14361,-11241,"2016-08-17 15:04:17","max loop slow speed test2"
3961,151.228569366198,-33.9311494936184,9.69999980926514,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14359,-11206,"2016-08-17 15:04:18","max loop slow speed test2"
3962,151.228561584647,-33.9311756227824,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,24,14366,-11159,"2016-08-17 15:04:19","max loop slow speed test2"
3963,151.228552299441,-33.9312050270305,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14366,-11159,"2016-08-17 15:04:20","max loop slow speed test2"
3964,151.228545882266,-33.9312277026992,9.80000019073486,-2.59999990463257,-2.59999990463257,-2.59999990463257,24,14365,-11115,"2016-08-17 15:04:21","max loop slow speed test2"
3965,151.228538961349,-33.9312521471582,9.89999961853027,-2.70000004768372,-2.70000004768372,-2.70000004768372,24,14357,-11251,"2016-08-17 15:04:22","max loop slow speed test2"
3966,151.228530349589,-33.9312782162615,9.80000019073486,-2.90000009536743,-2.90000009536743,-2.90000009536743,24,14357,-11518,"2016-08-17 15:04:23","max loop slow speed test2"
3967,151.228522414515,-33.9313050336213,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14370,-10512,"2016-08-17 15:04:24","max loop slow speed test2"
3968,151.228518038242,-33.9313235031958,9.89999961853027,-0.800000011920929,-0.800000011920929,-0.800000011920929,24,14362,-10597,"2016-08-17 15:04:25","max loop slow speed test2"
3969,151.228520446117,-33.9313286356933,9.89999961853027,-1.29999995231628,-1.29999995231628,-1.29999995231628,24,14361,-10967,"2016-08-17 15:04:26","max loop slow speed test2"
3970,151.228509887048,-33.9313493370993,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,24,14303,-12232,"2016-08-17 15:04:27","max loop slow speed test2"
3971,151.228499087406,-33.9313784818645,9.89999961853027,-2.90000009536743,-2.90000009536743,-2.90000009536743,24,14313,-11875,"2016-08-17 15:04:28","max loop slow speed test2"
3972,151.228495229206,-33.9314052815034,10,-2.79999995231628,-2.79999995231628,-2.79999995231628,24,14313,-11875,"2016-08-17 15:04:29","max loop slow speed test2"
3973,151.228489081202,-33.9314305519879,10,-2.90000009536743,-2.90000009536743,-2.90000009536743,23,14359,-10791,"2016-08-17 15:04:30","max loop slow speed test2"
