id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
1980,151.228275233902,-33.9314064062079,9.80000019073486,-5.30000019073486,-5.30000019073486,-5.30000019073486,72,15233,-11192,"2016-08-16 11:58:13","high speed loop test"
1981,151.228257483784,-33.9314662767722,9.80000019073486,-7.5,-7.5,-7.5,72,15233,-11192,"2016-08-16 11:58:14","high speed loop test"
1982,151.228234458457,-33.9315449089446,9.80000019073486,-9.30000019073486,-9.30000019073486,-9.30000019073486,72,15242,-10973,"2016-08-16 11:58:15","high speed loop test"
1983,151.228206102264,-33.9316326540786,9.89999961853027,-9.5,-9.5,-9.5,72,15258,-10428,"2016-08-16 11:58:16","high speed loop test"
1984,151.228183515528,-33.9317059961501,9.80000019073486,-6.5,-6.5,-6.5,72,15218,-11571,"2016-08-16 11:58:17","high speed loop test"
1985,151.228172240503,-33.9317444728086,9.80000019073486,-2.79999995231628,-2.79999995231628,-2.79999995231628,72,15256,-10474,"2016-08-16 11:58:18","high speed loop test"
1986,151.22816829357,-33.9317551835253,10,-0.600000023841858,-0.600000023841858,-0.600000023841858,72,15328,-8745,"2016-08-16 11:58:19","high speed loop test"
1987,151.228166710441,-33.9317557679655,10.1000003814697,-0.100000001490116,-0.100000001490116,-0.100000001490116,72,15328,-8745,"2016-08-16 11:58:20","high speed loop test"
1988,151.228160448785,-33.9317564984508,10,0.200000002980232,0.200000002980232,0.200000002980232,72,15325,-9200,"2016-08-16 11:58:21","high speed loop test"
1989,151.228159177244,-33.931751981279,9.89999961853027,1.10000002384186,1.10000002384186,1.10000002384186,72,15253,-10611,"2016-08-16 11:58:22","high speed loop test"
1990,151.228168527175,-33.9317324020821,9.89999961853027,2.90000009536743,2.90000009536743,2.90000009536743,72,15240,-10636,"2016-08-16 11:58:23","high speed loop test"
1991,151.228181903547,-33.9316952814832,10,4.69999980926514,4.69999980926514,4.69999980926514,72,15199,-11260,"2016-08-16 11:58:24","high speed loop test"
1992,151.228201362993,-33.9316433359749,10,6.40000009536743,6.40000009536743,6.40000009536743,72,15216,-11220,"2016-08-16 11:58:25","high speed loop test"
1993,151.228226224841,-33.9315735272939,10,8.5,8.5,8.5,72,15215,-11089,"2016-08-16 11:58:26","high speed loop test"
1994,151.228252116905,-33.9314899406748,10,9.30000019073486,9.30000019073486,9.30000019073486,72,15215,-11089,"2016-08-16 11:58:27","high speed loop test"
1995,151.228272664624,-33.9314024886945,10,9.60000038146973,9.60000038146973,9.60000038146973,71,15187,-11241,"2016-08-16 11:58:28","high speed loop test"
1996,151.228296488817,-33.931314973497,10.1000003814697,9.69999980926514,9.69999980926514,9.69999980926514,71,15253,-10097,"2016-08-16 11:58:29","high speed loop test"
1997,151.228321988073,-33.9312276270836,10.1000003814697,9.69999980926514,9.69999980926514,9.69999980926514,71,15202,-10724,"2016-08-16 11:58:30","high speed loop test"
1998,151.228345127688,-33.9311403838307,10.1000003814697,9.60000038146973,9.60000038146973,9.60000038146973,71,15262,-10004,"2016-08-16 11:58:31","high speed loop test"
1999,151.228368019841,-33.9310537544456,10.1000003814697,9.30000019073486,9.30000019073486,9.30000019073486,71,15294,-9400,"2016-08-16 11:58:32","high speed loop test"
2000,151.22838997266,-33.9309838499243,10,6.19999980926514,6.19999980926514,6.19999980926514,71,15254,-9678,"2016-08-16 11:58:33","high speed loop test"
2001,151.228400639814,-33.9309470738866,9.80000019073486,2.79999995231628,2.79999995231628,2.79999995231628,71,15209,-11075,"2016-08-16 11:58:34","high speed loop test"
2002,151.228400832573,-33.930938437616,9.89999961853027,0.300000011920929,0.300000011920929,0.300000011920929,71,15357,-7663,"2016-08-16 11:58:35","high speed loop test"
2003,151.228398951056,-33.9309404997386,9.89999961853027,-0.200000002980232,-0.200000002980232,-0.200000002980232,71,15358,-7515,"2016-08-16 11:58:36","high speed loop test"
2004,151.228400886203,-33.930941719041,10.1000003814697,-0.100000001490116,-0.100000001490116,-0.100000001490116,71,15358,-7515,"2016-08-16 11:58:37","high speed loop test"
2005,151.228402076004,-33.9309472605412,10.1000003814697,-1.29999995231628,-1.29999995231628,-1.29999995231628,71,15255,-9814,"2016-08-16 11:58:38","high speed loop test"
2006,151.228397585507,-33.9309702737453,10,-3.09999990463257,-3.09999990463257,-3.09999990463257,71,15268,-9847,"2016-08-16 11:58:39","high speed loop test"
2007,151.228385903906,-33.9310096332775,9.89999961853027,-5.09999990463257,-5.09999990463257,-5.09999990463257,71,15224,-10559,"2016-08-16 11:58:40","high speed loop test"
2008,151.228368258959,-33.9310663018787,9.89999961853027,-7,-7,-7,71,15224,-10559,"2016-08-16 11:58:41","high speed loop test"
2009,151.228346984273,-33.9311404717039,9.69999980926514,-8.89999961853027,-8.89999961853027,-8.89999961853027,71,15203,-11155,"2016-08-16 11:58:42","high speed loop test"
2010,151.228326154148,-33.9312273092913,9.80000019073486,-9.19999980926514,-9.19999980926514,-9.19999980926514,71,15188,-11224,"2016-08-16 11:58:43","high speed loop test"
2011,151.228314192251,-33.9312963813332,9.80000019073486,-5.59999990463257,-5.59999990463257,-5.59999990463257,70,15140,-12204,"2016-08-16 11:58:44","high speed loop test"
