_id,Longitude,Latitude,Altitude,Battery,Voltage,Current,Date,Method
1,151.228436591003,-33.9316636254873,0,0,0,0,"2016-08-15 10:29:14",Test1
2,151.228436386128,-33.9316639298611,0,87,16691,-818,"2016-08-15 10:29:16",Test1
3,151.228436301002,-33.931664348355,0,87,16690,-835,"2016-08-15 10:29:18",Test1
4,151.228436280991,-33.9316646325681,0,87,16691,-820,"2016-08-15 10:29:20",Test1
5,151.228436289208,-33.9316649202204,0,87,16689,-814,"2016-08-15 10:29:22",Test1
6,151.228436306453,-33.9316650895252,0,87,16679,-983,"2016-08-15 10:29:24",Test1
7,151.228437609062,-33.9316665438802,1,87,16087,-10267,"2016-08-15 10:29:26",Test1
8,151.228437399637,-33.9316676820421,4.69999980926514,87,15924,-12816,"2016-08-15 10:29:28",Test1
9,151.228438989945,-33.9316698284199,5.69999980926514,87,15985,-13008,"2016-08-15 10:29:30",Test1
10,151.228435233907,-33.9316711200124,5.30000019073486,87,16005,-9602,"2016-08-15 10:29:32",Test1
11,151.228437757232,-33.9316677281667,5.09999990463257,87,15955,-10019,"2016-08-15 10:29:34",Test1
12,151.228449580994,-33.9316086337538,5.09999990463257,87,15905,-10560,"2016-08-15 10:29:36",Test1
13,151.228466338653,-33.9315131548984,5,87,15908,-10251,"2016-08-15 10:29:38",Test1
14,151.228484609984,-33.9314250235974,5.09999990463257,87,16038,-7823,"2016-08-15 10:29:40",Test1
15,151.228502568843,-33.9313353551758,5.09999990463257,87,16024,-8159,"2016-08-15 10:29:42",Test1
16,151.228511085347,-33.9313080960324,5.30000019073486,87,16044,-7782,"2016-08-15 10:29:44",Test1
17,151.228509456123,-33.9313160381286,5.30000019073486,87,15975,-8847,"2016-08-15 10:29:46",Test1
18,151.22850702536,-33.9313173552582,5.30000019073486,87,15837,-10240,"2016-08-15 10:29:48",Test1
19,151.228458079575,-33.9313081990049,5.09999990463257,87,15823,-10122,"2016-08-15 10:29:50",Test1
20,151.228350635434,-33.9312811698251,5.09999990463257,87,15848,-10124,"2016-08-15 10:29:52",Test1
21,151.228244020436,-33.9312591503683,5.19999980926514,87,15965,-7844,"2016-08-15 10:29:54",Test1
22,151.228177343173,-33.9312453773106,5.19999980926514,87,15968,-8476,"2016-08-15 10:29:56",Test1
23,151.228181583974,-33.9312509520222,5.5,87,15903,-7881,"2016-08-15 10:29:58",Test1
24,151.228185473748,-33.9313063781329,5.09999990463257,87,15872,-9363,"2016-08-15 10:30:00",Test1
25,151.228181690671,-33.9313950951982,5,86,15813,-10445,"2016-08-15 10:30:02",Test1
26,151.228177213354,-33.9314769602782,5.19999980926514,86,15814,-9850,"2016-08-15 10:30:04",Test1
27,151.228181538659,-33.9314913620645,5.30000019073486,86,15803,-9762,"2016-08-15 10:30:06",Test1
28,151.228215003734,-33.9314851836061,5,86,15795,-10078,"2016-08-15 10:30:08",Test1
29,151.228314968761,-33.9314935228311,5,86,15767,-10409,"2016-08-15 10:30:10",Test1
30,151.228419606887,-33.9315014593899,5,86,15785,-9897,"2016-08-15 10:30:12",Test1
31,151.228499456875,-33.931508601996,5,86,15788,-9715,"2016-08-15 10:30:14",Test1
32,151.228509391123,-33.9315100213302,4.90000009536743,86,15700,-10605,"2016-08-15 10:30:16",Test1
33,151.228517320649,-33.9315112147165,4.80000019073486,86,15768,-10064,"2016-08-15 10:30:18",Test1
34,151.228520889878,-33.9315112787818,4.69999980926514,86,15757,-10156,"2016-08-15 10:30:20",Test1
35,151.228519055658,-33.931511208878,4.69999980926514,86,15734,-10333,"2016-08-15 10:30:22",Test1
36,151.228517759703,-33.9315116045753,4.69999980926514,86,15728,-10328,"2016-08-15 10:30:24",Test1
37,151.22851698651,-33.9315110217754,4.80000019073486,86,15749,-9954,"2016-08-15 10:30:26",Test1
38,151.228516949505,-33.9315102873689,4.80000019073486,85,15748,-9964,"2016-08-15 10:30:28",Test1
39,151.228516823893,-33.9315104753886,4.80000019073486,85,15723,-10245,"2016-08-15 10:30:30",Test1
40,151.228518292057,-33.9315097300468,4.90000009536743,85,15715,-10153,"2016-08-15 10:30:32",Test1
41,151.228517813778,-33.9315101097075,5,85,15725,-9937,"2016-08-15 10:30:34",Test1
42,151.228516935722,-33.9315104268887,4.90000009536743,85,15705,-10122,"2016-08-15 10:30:36",Test1
43,151.228517215271,-33.9315097352365,4.90000009536743,85,15719,-10035,"2016-08-15 10:30:38",Test1
44,151.228518983117,-33.9315108353014,5,85,15711,-10064,"2016-08-15 10:30:40",Test1
45,151.228518676877,-33.9315121768293,5,85,15713,-10005,"2016-08-15 10:30:42",Test1
46,151.228516859254,-33.9315119955554,4.90000009536743,85,15696,-10148,"2016-08-15 10:30:44",Test1
47,151.228517221689,-33.9315120078538,4.80000019073486,84,15680,-10182,"2016-08-15 10:30:46",Test1
48,151.228515438512,-33.9315122745934,4.69999980926514,84,15696,-9998,"2016-08-15 10:30:48",Test1
49,151.228517121805,-33.9315105215525,4.69999980926514,84,15673,-9956,"2016-08-15 10:30:50",Test1
50,151.228516605446,-33.9315117649705,4.59999990463257,84,15682,-10037,"2016-08-15 10:30:52",Test1
51,151.228516782232,-33.9315112832592,4.5,84,15686,-9908,"2016-08-15 10:30:54",Test1
52,151.228519592703,-33.9315122279725,3.70000004768372,84,15680,-10044,"2016-08-15 10:30:56",Test1
53,151.228521108408,-33.9315126535618,1.70000004768372,84,15760,-8321,"2016-08-15 10:30:58",Test1
54,151.228517336074,-33.9315102840736,0.100000001490116,84,15734,-8872,"2016-08-15 10:31:00",Test1
55,151.228516714184,-33.9315094120658,-1.29999995231628,84,15771,-9510,"2016-08-15 10:31:02",Test1
56,151.22851682921,-33.9315094252785,0,83,16157,-1280,"2016-08-15 10:31:04",Test1
57,151.228516822263,-33.9315093559267,0,83,16157,-1280,"2016-08-15 10:31:06",Test1
58,151.228516845736,-33.9315089916093,0,83,16240,-919,"2016-08-15 10:31:08",Test1
59,151.228516773688,-33.9315090786276,0,83,16278,-839,"2016-08-15 10:31:10",Test1
60,151.228516773688,-33.9315090786276,0,83,16294,-848,"2016-08-15 10:31:12",Test1
61,151.228516773688,-33.9315090786276,0,83,16309,-826,"2016-08-15 10:31:14",Test1
62,151.228516773688,-33.9315090786276,0,83,16319,-838,"2016-08-15 10:31:16",Test1
63,151.228448160218,-33.9316529202549,0,83,16329,-851,"2016-08-15 10:31:18",Test1
64,151.2284500678,-33.931649549684,0,83,16333,-842,"2016-08-15 10:31:20",Test1
65,151.228447729552,-33.9316513613273,0,83,16340,-842,"2016-08-15 10:31:22",Test1
66,151.228445939745,-33.9316525520905,0,83,16347,-840,"2016-08-15 10:31:24",Test1
67,151.228444381638,-33.9316521502045,0,82,16351,-859,"2016-08-15 10:31:26",Test1
68,151.228443746008,-33.9316530267644,0,82,16355,-879,"2016-08-15 10:31:28",Test1
69,151.228443221326,-33.9316532224705,0,82,16360,-894,"2016-08-15 10:31:30",Test1
70,151.228442735663,-33.9316532067467,0,82,16362,-898,"2016-08-15 10:31:32",Test1
71,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:34",Test1
72,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:36",Test1
73,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:38",Test1
74,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:40",Test1
75,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:42",Test1
76,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:44",Test1
77,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:46",Test1
78,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:48",Test1
79,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:50",Test1
80,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:52",Test1
81,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:54",Test1
82,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:56",Test1
83,151.228442736673,-33.9316532073482,0,82,16362,-898,"2016-08-15 10:31:58",Test1
84,151.22845275796,-33.9316549392818,0,78,16382,-845,"2016-08-15 10:34:57",test10m
85,151.228452747849,-33.9316551968064,0,78,16382,-840,"2016-08-15 10:34:58",test10m
86,151.228452730837,-33.9316550242504,0,78,16383,-846,"2016-08-15 10:34:59",test10m
87,151.228453144152,-33.931654422368,0,78,16381,-864,"2016-08-15 10:35:00",test10m
88,151.228453545675,-33.9316539114041,0,78,16382,-851,"2016-08-15 10:35:01",test10m
89,151.228453850607,-33.9316536020248,0,78,16381,-848,"2016-08-15 10:35:02",test10m
90,151.228453944164,-33.9316532931484,0,78,16382,-865,"2016-08-15 10:35:03",test10m
91,151.228454058743,-33.931653011891,0,78,16370,-1064,"2016-08-15 10:35:04",test10m
92,151.228456622584,-33.9316539908158,0.400000005960464,78,16308,-2671,"2016-08-15 10:35:05",test10m
93,151.228458498608,-33.9316533272053,0.899999976158142,78,15945,-7866,"2016-08-15 10:35:06",test10m
94,151.228459461445,-33.9316528965986,2.09999990463257,78,15825,-10378,"2016-08-15 10:35:07",test10m
95,151.228460303478,-33.9316525909879,4.5,78,15599,-12142,"2016-08-15 10:35:08",test10m
96,151.228460212404,-33.9316516470327,7.59999990463257,78,15599,-12142,"2016-08-15 10:35:09",test10m
97,151.228459993215,-33.9316515916586,10.3000001907349,78,15639,-12317,"2016-08-15 10:35:10",test10m
98,151.228460433338,-33.931651656677,10.8000001907349,78,15592,-13546,"2016-08-15 10:35:11",test10m
99,151.228463734395,-33.9316513975537,10.6000003814697,78,15668,-11367,"2016-08-15 10:35:12",test10m
100,151.228465104327,-33.931651125589,10.3999996185303,78,15812,-7405,"2016-08-15 10:35:13",test10m
101,151.228463783446,-33.9316522673942,10.1999998092651,78,15790,-9358,"2016-08-15 10:35:14",test10m
102,151.228465098083,-33.9316535647512,10.1000003814697,78,15712,-9813,"2016-08-15 10:35:15",test10m
103,151.228487205786,-33.9316556605011,10,78,15698,-9758,"2016-08-15 10:35:16",test10m
104,151.22853367107,-33.9316614601241,9.89999961853027,78,15660,-10361,"2016-08-15 10:35:17",test10m
105,151.228589429534,-33.9316681484239,9.80000019073486,78,15645,-10518,"2016-08-15 10:35:18",test10m
106,151.228614946927,-33.9316684856768,9.89999961853027,78,15687,-9721,"2016-08-15 10:35:19",test10m
107,151.228617548017,-33.9316666680917,10,78,15647,-10220,"2016-08-15 10:35:20",test10m
108,151.228620557959,-33.9316680880823,10,78,15656,-10211,"2016-08-15 10:35:21",test10m
109,151.228622628919,-33.9316713860726,10,78,15636,-9886,"2016-08-15 10:35:22",test10m
110,151.228621220023,-33.9316725579933,10.1000003814697,78,15636,-9886,"2016-08-15 10:35:23",test10m
111,151.228640935605,-33.9316740440101,10,78,15639,-9846,"2016-08-15 10:35:24",test10m
112,151.228687143483,-33.9316801473459,10,78,15630,-10016,"2016-08-15 10:35:25",test10m
113,151.228739537652,-33.9316858879548,10,78,15578,-10811,"2016-08-15 10:35:26",test10m
114,151.228789499364,-33.9316917637115,10,78,15554,-11024,"2016-08-15 10:35:27",test10m
115,151.228839879726,-33.9316977510883,9.89999961853027,78,15640,-9246,"2016-08-15 10:35:28",test10m
116,151.228888963179,-33.9317034329118,10.1000003814697,78,15644,-9373,"2016-08-15 10:35:29",test10m
117,151.228911744405,-33.9317055029245,10.1000003814697,78,15637,-9487,"2016-08-15 10:35:30",test10m
118,151.228914825497,-33.9317067300828,10.1000003814697,78,15625,-9445,"2016-08-15 10:35:31",test10m
119,151.228910620233,-33.9317062296318,10.1000003814697,78,15535,-11303,"2016-08-15 10:35:32",test10m
120,151.228907270959,-33.9316891979288,10,78,15584,-10066,"2016-08-15 10:35:33",test10m
121,151.22891357137,-33.9316521372798,10,78,15547,-10439,"2016-08-15 10:35:34",test10m
122,151.22892088561,-33.931608094485,9.89999961853027,78,15565,-10316,"2016-08-15 10:35:35",test10m
123,151.228928445067,-33.931564838929,10,78,15565,-10316,"2016-08-15 10:35:36",test10m
124,151.228937030476,-33.9315220043006,10,78,15630,-8979,"2016-08-15 10:35:37",test10m
125,151.228941723759,-33.9314997555858,10.1999998092651,78,15627,-9100,"2016-08-15 10:35:38",test10m
126,151.228943653884,-33.9314992405979,10.3000001907349,78,15628,-8977,"2016-08-15 10:35:39",test10m
127,151.228943184751,-33.9315024405904,10.1999998092651,78,15616,-9198,"2016-08-15 10:35:40",test10m
128,151.228924431138,-33.9314997866664,10.1000003814697,78,15553,-10596,"2016-08-15 10:35:41",test10m
129,151.228882811195,-33.931483877982,10,78,15515,-10729,"2016-08-15 10:35:42",test10m
130,151.228828521455,-33.9314595847686,9.89999961853027,78,15467,-11601,"2016-08-15 10:35:43",test10m
131,151.228780704716,-33.9314369423303,9.89999961853027,78,15509,-10804,"2016-08-15 10:35:44",test10m
132,151.22873130775,-33.9314155039902,10,78,15559,-9456,"2016-08-15 10:35:45",test10m
133,151.228685267589,-33.9313956936158,10,78,15571,-9358,"2016-08-15 10:35:46",test10m
134,151.228670046927,-33.9313879747038,10.1000003814697,78,15593,-9030,"2016-08-15 10:35:47",test10m
135,151.228671158328,-33.9313861666295,10.1999998092651,78,15577,-8788,"2016-08-15 10:35:48",test10m
136,151.228669250774,-33.9313839618582,10.3000001907349,78,15529,-10068,"2016-08-15 10:35:49",test10m
137,151.228667164568,-33.9313819978134,10.1999998092651,78,15529,-10068,"2016-08-15 10:35:50",test10m
138,151.228666226251,-33.9313810581226,10.1000003814697,78,15530,-10241,"2016-08-15 10:35:51",test10m
139,151.228666472062,-33.9313817590008,10.1000003814697,78,15533,-10119,"2016-08-15 10:35:52",test10m
140,151.228666998642,-33.9313820610068,10,78,15526,-10120,"2016-08-15 10:35:53",test10m
141,151.228667297786,-33.9313819585197,10,78,15515,-10381,"2016-08-15 10:35:54",test10m
142,151.228667305564,-33.9313819096314,10,78,15499,-10369,"2016-08-15 10:35:55",test10m
143,151.228667316273,-33.9313817591395,10,78,15503,-10283,"2016-08-15 10:35:56",test10m
144,151.228667711353,-33.9313814414919,10,78,15502,-10219,"2016-08-15 10:35:57",test10m
145,151.228667742632,-33.9313819134561,10,78,15486,-10415,"2016-08-15 10:35:58",test10m
146,151.228669027429,-33.9313851040628,10,78,15483,-10521,"2016-08-15 10:35:59",test10m
147,151.228667543199,-33.9314008740846,10.1000003814697,78,15477,-10657,"2016-08-15 10:36:00",test10m
148,151.228658342221,-33.9314370547768,10.1000003814697,78,15446,-10766,"2016-08-15 10:36:01",test10m
149,151.228646833725,-33.9314854321963,10,78,15416,-11376,"2016-08-15 10:36:02",test10m
150,151.228636605783,-33.9315306174301,10.1000003814697,78,15416,-11376,"2016-08-15 10:36:03",test10m
151,151.228626564331,-33.9315747987128,10.1000003814697,78,15456,-10830,"2016-08-15 10:36:04",test10m
152,151.228616081338,-33.9316204065893,10.1999998092651,78,15531,-9192,"2016-08-15 10:36:05",test10m
153,151.228607067588,-33.9316619509522,10.1999998092651,78,15531,-9192,"2016-08-15 10:36:06",test10m
154,151.228605851461,-33.9316775236026,10.3000001907349,78,15524,-9520,"2016-08-15 10:36:07",test10m
155,151.228608553728,-33.9316817789857,10.3999996185303,78,15524,-9520,"2016-08-15 10:36:08",test10m
156,151.228610476236,-33.9316773333179,10.3999996185303,77,15471,-9915,"2016-08-15 10:36:09",test10m
157,151.228609126029,-33.931669575034,10.3000001907349,77,15468,-10656,"2016-08-15 10:36:10",test10m
158,151.228606413177,-33.9316681321523,10.1999998092651,77,15474,-9980,"2016-08-15 10:36:11",test10m
159,151.228609394091,-33.9316688014241,10,77,15461,-10352,"2016-08-15 10:36:12",test10m
160,151.228635326679,-33.9316726982385,9.89999961853027,77,15455,-10372,"2016-08-15 10:36:13",test10m
161,151.228683318131,-33.9316788665525,9.89999961853027,77,15407,-11044,"2016-08-15 10:36:14",test10m
162,151.228736229225,-33.9316839962899,9.89999961853027,77,15388,-11471,"2016-08-15 10:36:15",test10m
163,151.228787848943,-33.9316901219814,9.89999961853027,77,15430,-10466,"2016-08-15 10:36:16",test10m
164,151.228839851447,-33.931696498913,9.89999961853027,77,15430,-10466,"2016-08-15 10:36:17",test10m
165,151.228890026652,-33.9317029037691,9.89999961853027,77,15431,-10502,"2016-08-15 10:36:18",test10m
166,151.228911602581,-33.9317043781281,10,77,15434,-10297,"2016-08-15 10:36:19",test10m
167,151.228914627,-33.9317036650615,10,77,15459,-9763,"2016-08-15 10:36:20",test10m
168,151.22891064111,-33.9317028614894,9.80000019073486,77,15392,-11162,"2016-08-15 10:36:21",test10m
169,151.228906675834,-33.9316887776871,9.89999961853027,77,15423,-10217,"2016-08-15 10:36:22",test10m
170,151.228912306641,-33.9316530063985,10,77,15368,-11439,"2016-08-15 10:36:23",test10m
171,151.228921256954,-33.9316077497842,9.89999961853027,77,15368,-11591,"2016-08-15 10:36:24",test10m
172,151.228928920494,-33.93156285992,9.89999961853027,77,15412,-11066,"2016-08-15 10:36:25",test10m
173,151.228935849747,-33.9315192212246,9.89999961853027,76,15461,-9406,"2016-08-15 10:36:26",test10m
174,151.228939797752,-33.9314985344155,10.1000003814697,76,15487,-8968,"2016-08-15 10:36:27",test10m
175,151.228939967093,-33.9314978927525,10.3000001907349,76,15512,-8498,"2016-08-15 10:36:28",test10m
176,151.22893890042,-33.9315008164835,10.1999998092651,76,15421,-9745,"2016-08-15 10:36:29",test10m
177,151.228922399188,-33.9314985776395,10.1000003814697,76,15421,-9745,"2016-08-15 10:36:30",test10m
178,151.228881715235,-33.9314827594825,9.89999961853027,76,15429,-10201,"2016-08-15 10:36:31",test10m
179,151.228831982486,-33.9314588975745,10,76,15410,-10363,"2016-08-15 10:36:32",test10m
180,151.228784011621,-33.9314357549535,10,76,15380,-11262,"2016-08-15 10:36:33",test10m
181,151.228735598071,-33.931414781482,10.1000003814697,76,15413,-10333,"2016-08-15 10:36:34",test10m
182,151.228689821491,-33.9313952583774,10.1000003814697,76,15449,-9544,"2016-08-15 10:36:35",test10m
183,151.228672025827,-33.9313876840247,10.1000003814697,76,15453,-9468,"2016-08-15 10:36:36",test10m
184,151.228671818883,-33.9313871369858,10.3000001907349,76,15431,-9636,"2016-08-15 10:36:37",test10m
185,151.228669610639,-33.9313856044507,10.3000001907349,76,15421,-10271,"2016-08-15 10:36:38",test10m
186,151.228668397016,-33.9313839794052,10.1999998092651,76,15403,-10331,"2016-08-15 10:36:39",test10m
187,151.228668100652,-33.9313832898706,10.1999998092651,76,15403,-10229,"2016-08-15 10:36:40",test10m
188,151.228667881763,-33.9313832608032,10.1000003814697,76,15411,-10109,"2016-08-15 10:36:41",test10m
189,151.228667596568,-33.9313836244699,10.1000003814697,76,15411,-10016,"2016-08-15 10:36:42",test10m
190,151.2286674461,-33.9313837975984,10,76,15398,-10321,"2016-08-15 10:36:43",test10m
191,151.228667418951,-33.9313835817487,10,76,15398,-10321,"2016-08-15 10:36:44",test10m
192,151.228667675006,-33.9313833182241,10.1000003814697,75,15370,-10642,"2016-08-15 10:36:45",test10m
193,151.228667961757,-33.9313832614826,10.1000003814697,75,15386,-10494,"2016-08-15 10:36:46",test10m
194,151.228668899297,-33.9313833623577,10.1000003814697,75,15391,-10189,"2016-08-15 10:36:47",test10m
195,151.228669591368,-33.9313840027848,10.1000003814697,75,15392,-10147,"2016-08-15 10:36:48",test10m
196,151.228669576196,-33.9313845254769,10.1000003814697,75,15392,-10171,"2016-08-15 10:36:49",test10m
197,151.228669443344,-33.9313843651895,10,75,15380,-10151,"2016-08-15 10:36:50",test10m
198,151.228669478211,-33.9313841776533,10.1000003814697,75,15377,-10355,"2016-08-15 10:36:51",test10m
199,151.228668945977,-33.9313843621547,10.1000003814697,75,15370,-10423,"2016-08-15 10:36:52",test10m
200,151.228668435568,-33.9313843928657,10.1000003814697,75,15370,-10265,"2016-08-15 10:36:53",test10m
201,151.228668549747,-33.9313840077091,10.1000003814697,75,15367,-10468,"2016-08-15 10:36:54",test10m
202,151.228668856325,-33.9313842349122,10,75,15362,-10437,"2016-08-15 10:36:55",test10m
203,151.228669024246,-33.9313847473319,10,75,15372,-10297,"2016-08-15 10:36:56",test10m
204,151.228443744844,-33.9316609240742,0,0,0,0,"2016-08-15 10:43:25","test5m fast"
205,151.228443364133,-33.9316611734512,0,65,15818,-856,"2016-08-15 10:43:26","test5m fast"
206,151.228443064749,-33.9316614639043,0,65,15817,-862,"2016-08-15 10:43:27","test5m fast"
207,151.228442863862,-33.931661469436,0,65,15818,-862,"2016-08-15 10:43:28","test5m fast"
208,151.228442798073,-33.9316613912112,0,65,15817,-865,"2016-08-15 10:43:29","test5m fast"
209,151.228442850496,-33.9316614042989,0,65,15816,-873,"2016-08-15 10:43:30","test5m fast"
210,151.228442938413,-33.9316614106917,0,65,15817,-857,"2016-08-15 10:43:31","test5m fast"
211,151.228442927347,-33.9316612315943,0,65,15807,-1084,"2016-08-15 10:43:32","test5m fast"
212,151.228442718239,-33.931660220895,0.200000002980232,65,15741,-2792,"2016-08-15 10:43:33","test5m fast"
213,151.228444585364,-33.9316596153846,0.699999988079071,65,15391,-7560,"2016-08-15 10:43:34","test5m fast"
214,151.228446575626,-33.9316601877236,1.5,65,15317,-10612,"2016-08-15 10:43:35","test5m fast"
215,151.228447440081,-33.9316603445055,3.20000004768372,65,15192,-11861,"2016-08-15 10:43:36","test5m fast"
216,151.228447559439,-33.9316601029347,5.30000019073486,65,15192,-11861,"2016-08-15 10:43:37","test5m fast"
217,151.228448601239,-33.9316601282192,5.69999980926514,65,15119,-12844,"2016-08-15 10:43:38","test5m fast"
218,151.228449715306,-33.9316608997796,5.5,65,15305,-10084,"2016-08-15 10:43:39","test5m fast"
219,151.228449159841,-33.9316607053096,5.30000019073486,65,15298,-9197,"2016-08-15 10:43:40","test5m fast"
220,151.228448285543,-33.9316602400073,5.19999980926514,65,15261,-9940,"2016-08-15 10:43:41","test5m fast"
221,151.228456062975,-33.9316613667149,5.19999980926514,65,15246,-10050,"2016-08-15 10:43:42","test5m fast"
222,151.22848798274,-33.9316666081669,5,65,15230,-10157,"2016-08-15 10:43:43","test5m fast"
223,151.228542846513,-33.9316728199155,5.09999990463257,65,15192,-10578,"2016-08-15 10:43:44","test5m fast"
224,151.228619045924,-33.9316799839391,5.09999990463257,65,15163,-11255,"2016-08-15 10:43:45","test5m fast"
225,151.22871710203,-33.9316922529504,4.90000009536743,65,15155,-11125,"2016-08-15 10:43:46","test5m fast"
226,151.228804334744,-33.9317029400761,4.80000019073486,65,15163,-10678,"2016-08-15 10:43:47","test5m fast"
227,151.228849148556,-33.9317051081195,5,65,15173,-10150,"2016-08-15 10:43:48","test5m fast"
228,151.228861950301,-33.9317066296427,5,65,15135,-10557,"2016-08-15 10:43:49","test5m fast"
229,151.228865504689,-33.9317085049607,5,65,15114,-11224,"2016-08-15 10:43:50","test5m fast"
230,151.228860485583,-33.9317080374205,5.09999990463257,65,15114,-11224,"2016-08-15 10:43:51","test5m fast"
231,151.228853546772,-33.9317072912887,5,65,15137,-10664,"2016-08-15 10:43:52","test5m fast"
232,151.228855497025,-33.9316995882279,4.80000019073486,64,15134,-10601,"2016-08-15 10:43:53","test5m fast"
233,151.228863397502,-33.9316714239914,4.80000019073486,64,15112,-10378,"2016-08-15 10:43:54","test5m fast"
234,151.228875753599,-33.9316236327795,4.80000019073486,64,15079,-11724,"2016-08-15 10:43:55","test5m fast"
235,151.228895158392,-33.93155773538,4.80000019073486,64,15071,-11063,"2016-08-15 10:43:56","test5m fast"
236,151.228915539027,-33.9314828101357,4.80000019073486,64,15090,-11024,"2016-08-15 10:43:57","test5m fast"
237,151.22892454479,-33.9314383004343,4.90000009536743,64,15085,-11074,"2016-08-15 10:43:58","test5m fast"
238,151.228926804491,-33.9314288143087,5.09999990463257,64,15226,-7707,"2016-08-15 10:43:59","test5m fast"
239,151.228930998068,-33.9314288866417,5.09999990463257,64,15165,-9111,"2016-08-15 10:44:00","test5m fast"
240,151.228930808286,-33.9314321761343,5,64,15128,-10648,"2016-08-15 10:44:01","test5m fast"
241,151.228908748274,-33.9314343196338,4.90000009536743,64,15115,-10313,"2016-08-15 10:44:02","test5m fast"
242,151.228861230213,-33.9314273489932,4.90000009536743,64,15081,-10887,"2016-08-15 10:44:03","test5m fast"
243,151.228793932406,-33.931413106325,5,64,15081,-10887,"2016-08-15 10:44:04","test5m fast"
244,151.228708503195,-33.9313971282638,5,64,15036,-11519,"2016-08-15 10:44:05","test5m fast"
245,151.228643138451,-33.9313848931007,4.90000009536743,64,15024,-11869,"2016-08-15 10:44:06","test5m fast"
246,151.228625473448,-33.9313795056008,5,64,14976,-12921,"2016-08-15 10:44:07","test5m fast"
247,151.22862700391,-33.93138005643,5.09999990463257,64,15132,-8835,"2016-08-15 10:44:08","test5m fast"
248,151.228628298294,-33.9313829059839,5.09999990463257,64,15066,-10550,"2016-08-15 10:44:09","test5m fast"
249,151.228628381994,-33.9313984189284,5.09999990463257,64,15061,-10634,"2016-08-15 10:44:10","test5m fast"
250,151.228617967124,-33.9314327072184,5.09999990463257,64,15017,-11334,"2016-08-15 10:44:11","test5m fast"
251,151.228600137843,-33.9314857530422,5.09999990463257,64,15019,-11634,"2016-08-15 10:44:12","test5m fast"
252,151.228577112555,-33.9315547540935,5.09999990463257,64,15006,-11667,"2016-08-15 10:44:13","test5m fast"
253,151.228560505842,-33.9316084546233,5.09999990463257,64,15030,-11019,"2016-08-15 10:44:14","test5m fast"
254,151.228557754695,-33.931623241798,5.19999980926514,64,15196,-7087,"2016-08-15 10:44:15","test5m fast"
255,151.228556155799,-33.931622279767,5.40000009536743,64,15073,-10300,"2016-08-15 10:44:16","test5m fast"
256,151.228554492446,-33.9316233483004,5.40000009536743,64,15016,-11423,"2016-08-15 10:44:17","test5m fast"
257,151.228554719123,-33.93162381253,5.40000009536743,64,15016,-11423,"2016-08-15 10:44:18","test5m fast"
258,151.228554927674,-33.9316237891364,5.40000009536743,64,15032,-10940,"2016-08-15 10:44:19","test5m fast"
259,151.228555403429,-33.9316245371129,5.5,63,15030,-10755,"2016-08-15 10:44:20","test5m fast"
260,151.22856027417,-33.9316245441472,5.5,63,15037,-10623,"2016-08-15 10:44:21","test5m fast"
261,151.228582951004,-33.9316305978421,5.5,63,15035,-10678,"2016-08-15 10:44:22","test5m fast"
262,151.228628495716,-33.9316446470001,5.40000009536743,63,15036,-10591,"2016-08-15 10:44:23","test5m fast"
263,151.228696989719,-33.93166302975,5.30000019073486,63,15007,-11033,"2016-08-15 10:44:24","test5m fast"
264,151.228781876139,-33.9316875565399,5.09999990463257,63,15015,-11024,"2016-08-15 10:44:25","test5m fast"
265,151.2288389942,-33.9317028360717,5,63,15005,-11006,"2016-08-15 10:44:26","test5m fast"
266,151.228859304236,-33.9317041915109,5.09999990463257,63,15049,-10119,"2016-08-15 10:44:27","test5m fast"
267,151.228859846469,-33.9317044974472,5,63,14989,-11196,"2016-08-15 10:44:28","test5m fast"
268,151.228857526218,-33.9317047034254,5,63,14993,-11217,"2016-08-15 10:44:29","test5m fast"
269,151.228851330712,-33.9317048893503,5,63,15004,-11024,"2016-08-15 10:44:30","test5m fast"
270,151.228854285327,-33.9316907411268,4.90000009536743,63,15004,-11024,"2016-08-15 10:44:31","test5m fast"
271,151.228865463408,-33.9316553816436,4.90000009536743,63,14968,-10917,"2016-08-15 10:44:32","test5m fast"
272,151.228880711337,-33.9316002613419,4.90000009536743,63,14951,-11808,"2016-08-15 10:44:33","test5m fast"
273,151.228902544347,-33.9315281358817,5,63,14987,-10891,"2016-08-15 10:44:34","test5m fast"
